year,month,day,u1060S
1987,3,6,-0.4056406
1987,3,7,-1.6399632
1987,3,8,-2.2658215
1987,3,9,-2.0419798
1987,3,10,-1.55231
1987,3,11,-0.6733465
1987,3,12,-0.37036896
1987,3,13,-0.50387573
1987,3,14,-0.15251827
1987,3,15,-0.7051945
1987,3,16,-0.108854294
1987,3,17,0.81847095
1987,3,18,1.8591595
1987,3,19,1.3672915
1987,3,20,0.3099184
1987,3,21,-0.86762524
1987,3,22,-1.9666243
1987,3,23,-2.9170275
1987,3,24,-4.0086126
1987,3,25,-4.850312
1987,3,26,-3.33391
1987,3,27,-1.3710871
1987,3,28,-0.5978632
1987,3,29,-0.32073498
1987,3,30,-0.18168354
1987,3,31,-0.31686783
1987,4,1,-0.4899664
1987,4,2,-0.107471466
1987,4,3,0.37050438
1987,4,4,0.34214592
1987,4,5,-0.1243763
1987,4,6,0.2743683
1987,4,7,0.1968193
1987,4,8,-0.35987854
1987,4,9,-0.056545258
1987,4,10,1.0634995
1987,4,11,1.4960709
1987,4,12,1.3752213
1987,4,13,2.0917854
1987,4,14,2.2088642
1987,4,15,2.1490993
1987,4,16,1.6745205
1987,4,17,1.6743698
1987,4,18,1.2358513
1987,4,19,1.536068
1987,4,20,2.8948154
1987,4,21,2.1105595
1987,4,22,0.9609375
1987,4,23,0.9637375
1987,4,24,1.347765
1987,4,25,0.9493599
1987,4,26,0.936676
1987,4,27,1.2447605
1987,4,28,-0.32899475
1987,4,29,-1.5120239
1987,4,30,-0.68172646
1987,5,1,-0.9813633
1987,5,2,-0.6081886
1987,5,3,0.09578323
1987,5,4,0.9588051
1987,5,5,1.3378296
1987,5,6,2.438404
1987,5,7,3.258932
1987,5,8,1.688427
1987,5,9,0.6481552
1987,5,10,0.28024864
1987,5,11,1.0542889
1987,5,12,1.3025532
1987,5,13,-0.25796127
1987,5,14,-0.34192276
1987,5,15,0.88010025
1987,5,16,1.7153168
1987,5,17,1.1344776
1987,5,18,0.63103676
1987,5,19,0.24202347
1987,5,20,0.23910332
1987,5,21,0.62382126
1987,5,22,1.2809734
1987,5,23,0.8686905
1987,5,24,-0.2624321
1987,5,25,0.04958725
1987,5,26,1.1064606
1987,5,27,2.5094795
1987,5,28,4.4636993
1987,5,29,3.7941704
1987,5,30,4.1519394
1987,5,31,3.2507744
1987,6,1,1.3487511
1987,6,2,-0.06118393
1987,6,3,-0.13251114
1987,6,4,-1.757885
1987,6,5,-2.7118683
1987,6,6,-2.2063904
1987,6,7,-0.75935364
1987,6,8,-0.58267975
1987,6,9,-0.92352295
1987,6,10,0.24619675
1987,6,11,2.066578
1987,6,12,3.298584
1987,6,13,3.0217018
1987,6,14,1.5624046
1987,6,15,0.6301155
1987,6,16,1.7190742
1987,6,17,1.6024284
1987,6,18,0.39838028
1987,6,19,1.6418114
1987,6,20,1.8893204
1987,6,21,-1.2049217
1987,6,22,-2.547596
1987,6,23,-3.1334724
1987,6,24,-2.9512062
1987,6,25,-2.5565681
1987,6,26,-1.2740173
1987,6,27,-0.07679367
1987,6,28,0.43072128
1987,6,29,0.20246124
1987,6,30,-0.40737152
1987,7,1,-0.9738884
1987,7,2,-1.7261467
1987,7,3,-3.6060677
1987,7,4,-4.6365814
1987,7,5,-2.9627151
1987,7,6,-0.7485466
1987,7,7,-0.932354
1987,7,8,0.04134369
1987,7,9,0.10109329
1987,7,10,0.5263176
1987,7,11,0.11666489
1987,7,12,-1.19421
1987,7,13,-3.7608986
1987,7,14,-5.0815125
1987,7,15,-4.060272
1987,7,16,-2.151699
1987,7,17,-0.9215584
1987,7,18,-2.9418411
1987,7,19,-4.167103
1987,7,20,-2.3768806
1987,7,21,-0.21985245
1987,7,22,1.7815666
1987,7,23,2.0479279
1987,7,24,2.96204
1987,7,25,3.8598442
1987,7,26,2.691105
1987,7,27,-0.10097122
1987,7,28,-1.3092651
1987,7,29,-2.5019455
1987,7,30,-4.255043
1987,7,31,-4.208809
1987,8,1,-2.8670158
1987,8,2,-2.8978958
1987,8,3,-2.5238304
1987,8,4,-0.5138321
1987,8,5,-1.9305038
1987,8,6,-2.8274536
1987,8,7,-1.0151176
1987,8,8,-0.3795662
1987,8,9,2.3739243
1987,8,10,2.4965324
1987,8,11,0.025363922
1987,8,12,0.2720337
1987,8,13,0.4107437
1987,8,14,0.050376892
1987,8,15,0.3027382
1987,8,16,-0.40224838
1987,8,17,-0.45566177
1987,8,18,0.258461
1987,8,19,1.3693504
1987,8,20,-0.19092178
1987,8,21,-0.59386826
1987,8,22,0.2533188
1987,8,23,1.9382553
1987,8,24,2.958828
1987,8,25,2.1953888
1987,8,26,0.0712738
1987,8,27,-0.18753433
1987,8,28,1.6312866
1987,8,29,1.35009
1987,8,30,0.45463562
1987,8,31,1.3026581
1987,9,1,1.1741104
1987,9,2,1.3644485
1987,9,3,1.1183662
1987,9,4,0.48820496
1987,9,5,-0.9126015
1987,9,6,-1.4606781
1987,9,7,-0.8782997
1987,9,8,-1.1710167
1987,9,9,-1.7957954
1987,9,10,-2.1747398
1987,9,11,-2.8153496
1987,9,12,-2.5514755
1987,9,13,-2.3153076
1987,9,14,-2.673046
1987,9,15,-3.2750702
1987,9,16,-3.0096626
1987,9,17,-1.7056046
1987,9,18,-1.4910202
1987,9,19,-2.4307022
1987,9,20,-1.4062309
1987,9,21,-0.16176987
1987,9,22,3.3707466
1987,9,23,3.5395393
1987,9,24,2.4334412
1987,9,25,3.5191498
1987,9,26,2.6066628
1987,9,27,2.1017456
1987,9,28,1.5862808
1987,9,29,1.3675919
1987,9,30,1.9400253
1987,10,1,2.5921364
1987,10,2,2.733242
1987,10,3,4.3310432
1987,10,4,5.919941
1987,10,5,5.5178146
1987,10,6,4.415516
1987,10,7,4.033901
1987,10,8,2.0629654
1987,10,9,-1.764885
1987,10,10,-1.2804718
1987,10,11,2.0411072
1987,10,12,5.6159286
1987,10,13,9.034119
1987,10,14,9.600864
1987,10,15,8.987698
1987,10,16,8.106373
1987,10,17,8.020451
1987,10,18,10.811615
1987,10,19,13.608994
1987,10,20,15.490757
1987,10,21,13.78194
1987,10,22,12.713627
1987,10,23,11.466179
1987,10,24,11.441372
1987,10,25,13.2066765
1987,10,26,14.760067
1987,10,27,12.847157
1987,10,28,12.520496
1987,10,29,13.13903
1987,10,30,13.280678
1987,10,31,12.679363
1987,11,1,14.477154
1987,11,2,17.6366
1987,11,3,18.798946
1987,11,4,21.108276
1987,11,5,22.16029
1987,11,6,21.198277
1987,11,7,20.057587
1987,11,8,17.789276
1987,11,9,17.795889
1987,11,10,18.12442
1987,11,11,18.518257
1987,11,12,21.354334
1987,11,13,24.764408
1987,11,14,27.398293
1987,11,15,26.790276
1987,11,16,24.482458
1987,11,17,21.241842
1987,11,18,18.851135
1987,11,19,16.648045
1987,11,20,15.678127
1987,11,21,15.861065
1987,11,22,15.485466
1987,11,23,14.945694
1987,11,24,14.715206
1987,11,25,15.601912
1987,11,26,16.07477
1987,11,27,13.129856
1987,11,28,10.978884
1987,11,29,9.608584
1987,11,30,7.623621
1987,12,1,5.076667
1987,12,2,3.0682821
1987,12,3,2.6815615
1987,12,4,4.5988255
1987,12,5,6.843438
1987,12,6,6.7830534
1987,12,7,4.8495893
1987,12,8,2.5382261
1987,12,9,2.1638308
1987,12,10,1.9410276
1987,12,11,1.7464714
1987,12,12,0.13399124
1987,12,13,-1.5259728
1987,12,14,-3.700746
1987,12,15,-5.3248835
1987,12,16,-6.021734
1987,12,17,-5.56004
1987,12,18,-4.232241
1987,12,19,-3.644495
1987,12,20,-3.174334
1987,12,21,-2.7569747
1987,12,22,-3.7285266
1987,12,23,-5.6820135
1987,12,24,-6.335014
1987,12,25,-6.2700706
1987,12,26,-6.602994
1987,12,27,-6.724683
1987,12,28,-5.5592394
1987,12,29,-4.33644
1987,12,30,-3.354221
1987,12,31,-3.5733657
1988,1,1,-3.7095456
1988,1,2,-4.0225096
1988,1,3,-3.8824062
1988,1,4,-3.5968897
1988,1,5,-3.6449585
1988,1,6,-3.5605283
1988,1,7,-3.7017603
1988,1,8,-4.1198697
1988,1,9,-4.069372
1988,1,10,-3.641966
1988,1,11,-3.320456
1988,1,12,-2.360028
1988,1,13,-1.16715
1988,1,14,-0.96673787
1988,1,15,-1.4456079
1988,1,16,-2.2937098
1988,1,17,-2.5399542
1988,1,18,-2.7360992
1988,1,19,-2.3663995
1988,1,20,-1.8774302
1988,1,21,-2.608029
1988,1,22,-3.0947866
1988,1,23,-2.261551
1988,1,24,-1.7737604
1988,1,25,-2.5954375
1988,1,26,-3.1211061
1988,1,27,-3.1316252
1988,1,28,-3.0953696
1988,1,29,-2.83662
1988,1,30,-2.5887847
1988,1,31,-1.866954
1988,2,1,-1.1127415
1988,2,2,-1.0950446
1988,2,3,-1.2075453
1988,2,4,-1.1182172
1988,2,5,-0.54106236
1988,2,6,-0.005024433
1988,2,7,-0.043443203
1988,2,8,-0.2802806
1988,2,9,0.6910939
1988,2,10,1.2798834
1988,2,11,0.90552187
1988,2,12,0.69087124
1988,2,13,1.0045958
1988,2,14,1.6275792
1988,2,15,1.6142936
1988,2,16,1.9696107
1988,2,17,2.342091
1988,2,18,1.9766421
1988,2,19,1.1463041
1988,2,20,0.3359704
1988,2,21,0.047608376
1988,2,22,-0.46258783
1988,2,23,-0.35845137
1988,2,24,-0.010028839
1988,2,25,0.75468206
1988,2,26,1.3616276
1988,2,27,1.6796875
1988,2,28,1.8381348
1988,2,29,nan
1988,3,1,1.6752558
1988,3,2,2.675887
1988,3,3,3.3183737
1988,3,4,3.6348505
1988,3,5,3.5623226
1988,3,6,3.5107183
1988,3,7,3.1648254
1988,3,8,2.1554537
1988,3,9,1.765501
1988,3,10,2.6531153
1988,3,11,2.880436
1988,3,12,1.0043068
1988,3,13,-0.52435875
1988,3,14,-0.11190796
1988,3,15,-0.13534927
1988,3,16,-1.3466692
1988,3,17,-1.6020432
1988,3,18,-1.4304409
1988,3,19,-2.4071636
1988,3,20,-2.9419813
1988,3,21,-3.0235243
1988,3,22,-3.7816973
1988,3,23,-4.407384
1988,3,24,-4.3556204
1988,3,25,-4.1757097
1988,3,26,-3.8725653
1988,3,27,-4.0198774
1988,3,28,-3.556713
1988,3,29,-2.6162252
1988,3,30,-1.6298494
1988,3,31,-1.724227
1988,4,1,-1.593194
1988,4,2,-0.8276968
1988,4,3,0.10874367
1988,4,4,0.24570274
1988,4,5,0.14995766
1988,4,6,-0.80145836
1988,4,7,-1.4695282
1988,4,8,-1.6032124
1988,4,9,-1.2360916
1988,4,10,-1.0486126
1988,4,11,-0.7726402
1988,4,12,-0.65273476
1988,4,13,-0.7867222
1988,4,14,-0.17126656
1988,4,15,1.8365479
1988,4,16,3.4141731
1988,4,17,3.413515
1988,4,18,1.6328487
1988,4,19,0.14810562
1988,4,20,-0.10240364
1988,4,21,-0.31425095
1988,4,22,-1.040659
1988,4,23,-1.1803646
1988,4,24,-0.5757656
1988,4,25,-0.22519875
1988,4,26,-0.20404243
1988,4,27,-2.2671394
1988,4,28,-1.2071209
1988,4,29,1.4062424
1988,4,30,1.2696857
1988,5,1,1.5507374
1988,5,2,2.9462318
1988,5,3,3.1723843
1988,5,4,2.22439
1988,5,5,1.7866192
1988,5,6,-0.0969944
1988,5,7,-2.2590618
1988,5,8,-2.438116
1988,5,9,-1.1998806
1988,5,10,-1.0567493
1988,5,11,-2.7121239
1988,5,12,-2.0341434
1988,5,13,0.40550232
1988,5,14,0.83403206
1988,5,15,0.07283592
1988,5,16,0.3095379
1988,5,17,-0.95189476
1988,5,18,-2.5728722
1988,5,19,-3.2287884
1988,5,20,-2.6472664
1988,5,21,-2.714035
1988,5,22,-3.0549603
1988,5,23,-3.2631512
1988,5,24,-2.6974792
1988,5,25,-1.7294807
1988,5,26,-2.1662083
1988,5,27,-1.4237309
1988,5,28,-1.1185284
1988,5,29,0.03359604
1988,5,30,1.3356667
1988,5,31,1.8913727
1988,6,1,1.6472435
1988,6,2,3.011814
1988,6,3,2.0648117
1988,6,4,0.44750595
1988,6,5,-0.16005707
1988,6,6,-1.3275299
1988,6,7,-3.6559372
1988,6,8,-4.3934174
1988,6,9,-4.479805
1988,6,10,-3.8652382
1988,6,11,-1.9495811
1988,6,12,-0.71346664
1988,6,13,-1.2501602
1988,6,14,-1.2993507
1988,6,15,-1.2829247
1988,6,16,-0.9345894
1988,6,17,-0.41443253
1988,6,18,-0.09843445
1988,6,19,0.20051956
1988,6,20,-0.10798645
1988,6,21,0.022594452
1988,6,22,-0.1385231
1988,6,23,0.27486038
1988,6,24,0.37376404
1988,6,25,0.10103226
1988,6,26,-1.3843193
1988,6,27,-2.5585976
1988,6,28,-1.3382072
1988,6,29,-0.38053894
1988,6,30,0.48171997
1988,7,1,0.44514847
1988,7,2,-1.4105606
1988,7,3,-2.275322
1988,7,4,-2.9342918
1988,7,5,-2.6240158
1988,7,6,-1.8593178
1988,7,7,-1.2412529
1988,7,8,-1.5795746
1988,7,9,-0.7179947
1988,7,10,-1.0704613
1988,7,11,-0.7316971
1988,7,12,-0.24595642
1988,7,13,-0.19647217
1988,7,14,-1.7729988
1988,7,15,-2.528244
1988,7,16,-0.5151253
1988,7,17,1.5933342
1988,7,18,3.198948
1988,7,19,3.1630936
1988,7,20,3.5074463
1988,7,21,2.7934647
1988,7,22,2.4998245
1988,7,23,2.9510612
1988,7,24,2.0303001
1988,7,25,2.380722
1988,7,26,2.0320892
1988,7,27,1.5495338
1988,7,28,1.0332298
1988,7,29,1.9995155
1988,7,30,1.4925842
1988,7,31,1.1833496
1988,8,1,0.39167404
1988,8,2,-0.7856178
1988,8,3,-0.8177681
1988,8,4,-0.6168518
1988,8,5,0.7173691
1988,8,6,0.83144
1988,8,7,0.8723755
1988,8,8,1.2963142
1988,8,9,1.3533592
1988,8,10,1.7880592
1988,8,11,1.5371742
1988,8,12,0.91900253
1988,8,13,0.045886993
1988,8,14,-2.2252045
1988,8,15,-4.5811234
1988,8,16,-6.4897766
1988,8,17,-6.467434
1988,8,18,-4.6047897
1988,8,19,-2.705227
1988,8,20,-1.1380882
1988,8,21,-1.4102936
1988,8,22,-1.407917
1988,8,23,-0.5501709
1988,8,24,0.7953949
1988,8,25,1.4360733
1988,8,26,-0.28852844
1988,8,27,-3.1501884
1988,8,28,-5.5286713
1988,8,29,-4.872154
1988,8,30,-4.2566414
1988,8,31,-3.6089325
1988,9,1,-2.0567589
1988,9,2,1.7838593
1988,9,3,1.7762718
1988,9,4,0.47577286
1988,9,5,-0.09591675
1988,9,6,0.16728973
1988,9,7,3.6767426
1988,9,8,3.6572227
1988,9,9,2.1724586
1988,9,10,2.9329376
1988,9,11,2.467659
1988,9,12,-0.7464371
1988,9,13,-3.740181
1988,9,14,-6.546997
1988,9,15,-7.537792
1988,9,16,-7.1704254
1988,9,17,-7.519211
1988,9,18,-6.290596
1988,9,19,-4.197506
1988,9,20,-3.553154
1988,9,21,-3.3985367
1988,9,22,-3.0428581
1988,9,23,-5.332138
1988,9,24,-8.775757
1988,9,25,-12.745991
1988,9,26,-15.817814
1988,9,27,-15.694107
1988,9,28,-13.625587
1988,9,29,-12.210678
1988,9,30,-10.387108
1988,10,1,-7.7401924
1988,10,2,-8.149769
1988,10,3,-8.760319
1988,10,4,-8.442593
1988,10,5,-8.314827
1988,10,6,-8.112038
1988,10,7,-7.1565704
1988,10,8,-7.1493797
1988,10,9,-7.2477493
1988,10,10,-8.631409
1988,10,11,-8.593018
1988,10,12,-6.8708076
1988,10,13,-4.331398
1988,10,14,-4.4615097
1988,10,15,-6.1889534
1988,10,16,-7.0835533
1988,10,17,-10.844358
1988,10,18,-12.731514
1988,10,19,-13.099466
1988,10,20,-12.783829
1988,10,21,-13.260998
1988,10,22,-13.848608
1988,10,23,-14.408653
1988,10,24,-14.7276535
1988,10,25,-14.033199
1988,10,26,-15.792454
1988,10,27,-19.401001
1988,10,28,-21.75166
1988,10,29,-19.469843
1988,10,30,-18.966751
1988,10,31,-19.700588
1988,11,1,-18.379593
1988,11,2,-17.599874
1988,11,3,-17.513483
1988,11,4,-15.563328
1988,11,5,-15.365089
1988,11,6,-15.481789
1988,11,7,-13.987186
1988,11,8,-15.484569
1988,11,9,-15.368717
1988,11,10,-13.368662
1988,11,11,-11.595276
1988,11,12,-10.667963
1988,11,13,-13.275271
1988,11,14,-13.256986
1988,11,15,-13.608806
1988,11,16,-14.222373
1988,11,17,-13.350115
1988,11,18,-12.353325
1988,11,19,-12.817152
1988,11,20,-12.959697
1988,11,21,-12.995127
1988,11,22,-12.488087
1988,11,23,-11.934893
1988,11,24,-11.467379
1988,11,25,-11.566448
1988,11,26,-12.578855
1988,11,27,-14.091749
1988,11,28,-15.21602
1988,11,29,-15.167989
1988,11,30,-13.920265
1988,12,1,-12.867233
1988,12,2,-12.953698
1988,12,3,-13.3808
1988,12,4,-13.159388
1988,12,5,-11.758378
1988,12,6,-10.125474
1988,12,7,-8.749287
1988,12,8,-8.213976
1988,12,9,-8.22706
1988,12,10,-8.438851
1988,12,11,-8.565451
1988,12,12,-8.726285
1988,12,13,-8.300878
1988,12,14,-7.7703857
1988,12,15,-6.930942
1988,12,16,-6.0249243
1988,12,17,-5.2085123
1988,12,18,-5.065563
1988,12,19,-4.33648
1988,12,20,-3.4491138
1988,12,21,-3.2332838
1988,12,22,-3.7851417
1988,12,23,-3.691958
1988,12,24,-3.0484898
1988,12,25,-2.4031844
1988,12,26,-2.0531526
1988,12,27,-1.610544
1988,12,28,-1.7079935
1988,12,29,-1.8822951
1988,12,30,-1.9623449
1988,12,31,-1.5765061
1989,1,1,-0.19078088
1989,1,2,0.36137784
1989,1,3,-0.07981539
1989,1,4,-0.76369953
1989,1,5,-1.4855821
1989,1,6,-1.8320265
1989,1,7,-1.5566772
1989,1,8,-1.13374
1989,1,9,-0.9108782
1989,1,10,-1.2974391
1989,1,11,-1.3066297
1989,1,12,-0.82164764
1989,1,13,-0.5463836
1989,1,14,-0.21852839
1989,1,15,-0.3746791
1989,1,16,-0.831807
1989,1,17,-1.1893895
1989,1,18,-1.2605832
1989,1,19,-1.2061933
1989,1,20,-1.1720884
1989,1,21,-0.74843585
1989,1,22,-0.27140832
1989,1,23,-0.3606745
1989,1,24,-0.57668424
1989,1,25,-0.25677276
1989,1,26,-0.07637262
1989,1,27,0.17488575
1989,1,28,0.39603972
1989,1,29,1.0050514
1989,1,30,1.4649687
1989,1,31,0.91231894
1989,2,1,-0.4537189
1989,2,2,-0.9034772
1989,2,3,-0.2088232
1989,2,4,0.9021144
1989,2,5,0.09265041
1989,2,6,-1.6377308
1989,2,7,-2.6243312
1989,2,8,-2.5838237
1989,2,9,-2.415594
1989,2,10,-2.3991652
1989,2,11,-1.8909912
1989,2,12,-1.1959796
1989,2,13,-0.97202444
1989,2,14,-1.0652504
1989,2,15,-0.843318
1989,2,16,-0.38291216
1989,2,17,0.49314928
1989,2,18,0.7895055
1989,2,19,1.1648059
1989,2,20,1.6541319
1989,2,21,1.7293067
1989,2,22,1.3134489
1989,2,23,0.55295897
1989,2,24,0.7451153
1989,2,25,1.4613605
1989,2,26,2.4452972
1989,2,27,3.0583067
1989,2,28,3.225318
1989,3,1,2.679021
1989,3,2,2.4896774
1989,3,3,2.5446796
1989,3,4,1.9075708
1989,3,5,0.6293144
1989,3,6,-0.46592808
1989,3,7,-1.128665
1989,3,8,-1.1558313
1989,3,9,-0.8663502
1989,3,10,-0.8655081
1989,3,11,-0.7279148
1989,3,12,-0.10545254
1989,3,13,0.63013935
1989,3,14,0.28848457
1989,3,15,-0.32691574
1989,3,16,-0.19491291
1989,3,17,-0.9737978
1989,3,18,-1.9506664
1989,3,19,-1.7038422
1989,3,20,-1.0623217
1989,3,21,-0.6068001
1989,3,22,-0.2757969
1989,3,23,-0.08205414
1989,3,24,-0.5138807
1989,3,25,-0.81490517
1989,3,26,-1.3709793
1989,3,27,-1.7931414
1989,3,28,-1.8497553
1989,3,29,-0.8192196
1989,3,30,0.060160637
1989,3,31,0.021980286
1989,4,1,-1.8244
1989,4,2,-3.5946598
1989,4,3,-3.9222898
1989,4,4,-3.532668
1989,4,5,-4.3305187
1989,4,6,-5.190448
1989,4,7,-5.2690125
1989,4,8,-5.156972
1989,4,9,-4.9318323
1989,4,10,-3.3960266
1989,4,11,-2.4018173
1989,4,12,-2.2781105
1989,4,13,-3.0040703
1989,4,14,-2.5431385
1989,4,15,-1.5657349
1989,4,16,-1.3328171
1989,4,17,-1.1504765
1989,4,18,-1.0049572
1989,4,19,-1.0073128
1989,4,20,-1.5053425
1989,4,21,-1.9459286
1989,4,22,-1.9783478
1989,4,23,-1.1273918
1989,4,24,0.12804604
1989,4,25,1.1109352
1989,4,26,1.266531
1989,4,27,1.9158859
1989,4,28,3.0334663
1989,4,29,3.1336136
1989,4,30,2.8874855
1989,5,1,1.5789909
1989,5,2,-0.6084633
1989,5,3,-1.6147461
1989,5,4,0.39146042
1989,5,5,2.8844185
1989,5,6,3.3928394
1989,5,7,4.5090275
1989,5,8,3.951933
1989,5,9,4.1052074
1989,5,10,4.1195183
1989,5,11,3.696272
1989,5,12,3.0099583
1989,5,13,1.8199005
1989,5,14,0.22507095
1989,5,15,-0.01150322
1989,5,16,2.3443546
1989,5,17,4.274599
1989,5,18,3.356575
1989,5,19,2.286045
1989,5,20,2.2105694
1989,5,21,2.6829414
1989,5,22,2.3706074
1989,5,23,2.6658554
1989,5,24,4.8511887
1989,5,25,5.9785385
1989,5,26,6.087162
1989,5,27,6.283104
1989,5,28,6.5764656
1989,5,29,7.218685
1989,5,30,7.453823
1989,5,31,7.051956
1989,6,1,4.7554893
1989,6,2,3.5721245
1989,6,3,3.2264595
1989,6,4,1.400425
1989,6,5,-0.90862656
1989,6,6,-1.440361
1989,6,7,-1.5245743
1989,6,8,-0.24934769
1989,6,9,0.15426254
1989,6,10,0.366127
1989,6,11,1.0378036
1989,6,12,3.377636
1989,6,13,2.8429604
1989,6,14,1.5785255
1989,6,15,1.0129852
1989,6,16,1.4105492
1989,6,17,2.3662071
1989,6,18,3.6949043
1989,6,19,4.3625793
1989,6,20,5.3736954
1989,6,21,5.542301
1989,6,22,5.164753
1989,6,23,4.8366394
1989,6,24,4.2155647
1989,6,25,2.1508484
1989,6,26,0.86707306
1989,6,27,1.1460876
1989,6,28,2.0883827
1989,6,29,3.8271637
1989,6,30,4.284626
1989,7,1,4.471321
1989,7,2,3.7821922
1989,7,3,3.000122
1989,7,4,2.039009
1989,7,5,0.67469406
1989,7,6,0.53476715
1989,7,7,0.41209793
1989,7,8,1.299015
1989,7,9,2.6780357
1989,7,10,1.8793602
1989,7,11,0.1713295
1989,7,12,1.4870682
1989,7,13,1.879528
1989,7,14,0.8209305
1989,7,15,-0.02544403
1989,7,16,0.53424454
1989,7,17,0.60998917
1989,7,18,-0.52389526
1989,7,19,-1.5544205
1989,7,20,-2.0143967
1989,7,21,-3.4988365
1989,7,22,-4.264698
1989,7,23,-4.5181656
1989,7,24,-5.446228
1989,7,25,-3.4712143
1989,7,26,-1.2586975
1989,7,27,-2.2548103
1989,7,28,-4.7981224
1989,7,29,-5.610977
1989,7,30,-5.571007
1989,7,31,-3.5269089
1989,8,1,-1.7730408
1989,8,2,0.40180206
1989,8,3,1.7454643
1989,8,4,-0.49201202
1989,8,5,-1.816246
1989,8,6,-1.3366623
1989,8,7,-2.850338
1989,8,8,-6.026417
1989,8,9,-6.5995483
1989,8,10,-5.603058
1989,8,11,-5.9216805
1989,8,12,-5.9941826
1989,8,13,-5.5262604
1989,8,14,-6.307266
1989,8,15,-7.3045692
1989,8,16,-6.2426567
1989,8,17,-4.522648
1989,8,18,-2.5194588
1989,8,19,-1.8482971
1989,8,20,-3.4845428
1989,8,21,-2.557167
1989,8,22,-1.9118843
1989,8,23,-3.3566437
1989,8,24,-6.964588
1989,8,25,-8.862442
1989,8,26,-8.495602
1989,8,27,-7.087162
1989,8,28,-5.348667
1989,8,29,-7.2741623
1989,8,30,-9.16066
1989,8,31,-9.301605
1989,9,1,-8.334114
1989,9,2,-7.269947
1989,9,3,-6.0613327
1989,9,4,-4.167492
1989,9,5,-3.4229736
1989,9,6,-2.9917297
1989,9,7,-2.8150444
1989,9,8,-2.3985176
1989,9,9,-3.617321
1989,9,10,-3.959938
1989,9,11,-1.7798729
1989,9,12,-0.38189316
1989,9,13,2.6015701
1989,9,14,2.5084496
1989,9,15,1.7546844
1989,9,16,2.5204887
1989,9,17,1.6460228
1989,9,18,0.9709091
1989,9,19,0.97384644
1989,9,20,2.691906
1989,9,21,3.1366577
1989,9,22,2.5858917
1989,9,23,2.059864
1989,9,24,1.6893158
1989,9,25,1.1610756
1989,9,26,1.9013023
1989,9,27,2.0254135
1989,9,28,2.37191
1989,9,29,5.006031
1989,9,30,5.361862
1989,10,1,5.771534
1989,10,2,6.885582
1989,10,3,7.067253
1989,10,4,3.8724556
1989,10,5,2.3628807
1989,10,6,4.0824394
1989,10,7,7.7500267
1989,10,8,7.68956
1989,10,9,4.5529175
1989,10,10,2.3889656
1989,10,11,2.486393
1989,10,12,2.675068
1989,10,13,1.9335785
1989,10,14,0.9654236
1989,10,15,0.3426323
1989,10,16,1.841896
1989,10,17,3.9290771
1989,10,18,6.264412
1989,10,19,10.197971
1989,10,20,11.081314
1989,10,21,9.042019
1989,10,22,6.3409348
1989,10,23,4.3774757
1989,10,24,2.9983482
1989,10,25,0.5132179
1989,10,26,-1.4802284
1989,10,27,-4.0489807
1989,10,28,-2.7122269
1989,10,29,0.701622
1989,10,30,1.7501068
1989,10,31,1.9355087
1989,11,1,2.9161797
1989,11,2,1.8284683
1989,11,3,0.38620377
1989,11,4,2.5297089
1989,11,5,1.3594704
1989,11,6,-1.463377
1989,11,7,-2.5723991
1989,11,8,-3.511568
1989,11,9,-3.4501019
1989,11,10,-2.3743
1989,11,11,-1.851038
1989,11,12,-3.6946316
1989,11,13,-2.894474
1989,11,14,-2.3039322
1989,11,15,-2.2339096
1989,11,16,-1.6011677
1989,11,17,0.37232018
1989,11,18,-0.036447525
1989,11,19,0.7397709
1989,11,20,2.425026
1989,11,21,3.3734245
1989,11,22,3.6773224
1989,11,23,3.1113377
1989,11,24,0.2906189
1989,11,25,-2.00216
1989,11,26,-1.9982681
1989,11,27,-0.21536064
1989,11,28,1.0602188
1989,11,29,1.1379061
1989,11,30,2.1093788
1989,12,1,2.579383
1989,12,2,3.2357988
1989,12,3,4.071412
1989,12,4,2.9830904
1989,12,5,0.36101532
1989,12,6,-0.6316891
1989,12,7,-1.3929605
1989,12,8,-4.106595
1989,12,9,-5.754299
1989,12,10,-5.95227
1989,12,11,-5.4229236
1989,12,12,-4.1703196
1989,12,13,-2.6505718
1989,12,14,-1.6176
1989,12,15,-0.8382869
1989,12,16,-0.05931568
1989,12,17,-0.32619476
1989,12,18,-1.3957427
1989,12,19,-1.5735674
1989,12,20,-2.0242295
1989,12,21,-3.0462968
1989,12,22,-3.9623628
1989,12,23,-4.1603737
1989,12,24,-4.7460656
1989,12,25,-5.038618
1989,12,26,-4.6725044
1989,12,27,-4.507776
1989,12,28,-4.503777
1989,12,29,-4.2849245
1989,12,30,-3.7947843
1989,12,31,-3.0386257
1990,1,1,-2.5147307
1990,1,2,-2.4902072
1990,1,3,-2.0706582
1990,1,4,-1.5315884
1990,1,5,-1.8226336
1990,1,6,-2.5783322
1990,1,7,-1.9963281
1990,1,8,-0.74167013
1990,1,9,0.17660141
1990,1,10,0.086709976
1990,1,11,-1.0310411
1990,1,12,-1.9552443
1990,1,13,-2.2699022
1990,1,14,-2.473022
1990,1,15,-2.6369848
1990,1,16,-2.8456216
1990,1,17,-2.75223
1990,1,18,-2.4135947
1990,1,19,-2.206519
1990,1,20,-2.0553396
1990,1,21,-1.7250822
